filename,path,split,class,label,width,height,aspect_ratio,file_size_kb,mode,format,has_alpha,has_exif,exif_tag_count,camera,r_mean,g_mean,b_mean,r_std,g_std,b_std,brightness,contrast,saturation_mean,saturation_std,color_entropy,blur_score,colorfulness,high_freq_energy
sample_3864.jpg,newfinetune2\train\fake\sample_3864.jpg,train,fake,1,1280,800,1.6,202.07,RGB,JPEG,False,False,,,149.71,133.0,120.69,56.53,57.45,62.69,134.47,57.52,0.2434,0.2157,7.8168,52.95,36.09,23941.48
sample_3867.jpg,newfinetune2\train\fake\sample_3867.jpg,train,fake,1,768,1152,0.667,195.63,RGB,JPEG,False,False,,,154.44,123.11,117.43,56.59,56.6,54.95,131.66,54.72,0.2908,0.1758,7.5081,33.12,39.38,25654.71
sample_3870.jpg,newfinetune2\train\fake\sample_3870.jpg,train,fake,1,768,1024,0.75,270.43,RGB,JPEG,False,False,,,128.22,124.77,113.36,88.64,84.02,82.98,122.12,84.0,0.2893,0.2337,7.6627,453.43,33.72,62212.5
sample_3871.jpg,newfinetune2\train\fake\sample_3871.jpg,train,fake,1,768,1360,0.565,250.02,RGB,JPEG,False,False,,,107.1,111.13,111.33,90.75,88.77,88.63,109.85,87.0,0.3698,0.2711,7.5031,47.46,43.0,40899.66
sample_3873.jpg,newfinetune2\train\fake\sample_3873.jpg,train,fake,1,1360,768,1.771,258.44,RGB,JPEG,False,False,,,68.15,80.03,85.72,50.42,46.96,44.07,77.97,46.47,0.3053,0.1782,7.4213,210.18,19.87,41414.11
sample_3875.jpg,newfinetune2\train\fake\sample_3875.jpg,train,fake,1,1024,1024,1.0,316.29,RGB,JPEG,False,False,,,106.43,111.1,123.4,81.02,72.91,88.64,113.65,61.15,0.6968,0.3183,7.7048,675.66,98.25,63893.15
sample_3876.jpg,newfinetune2\train\fake\sample_3876.jpg,train,fake,1,1024,1024,1.0,279.61,RGB,JPEG,False,False,,,104.87,57.61,22.96,83.55,64.11,40.02,61.81,58.15,0.8075,0.2381,6.989,419.25,85.38,43356.43
sample_3879.jpg,newfinetune2\train\fake\sample_3879.jpg,train,fake,1,768,1152,0.667,113.74,RGB,JPEG,False,False,,,48.56,49.75,88.07,48.02,46.9,82.84,62.13,57.25,0.461,0.1912,6.9142,51.35,57.61,25199.65
sample_388.jpg,newfinetune2\train\fake\sample_388.jpg,train,fake,1,768,1024,0.75,251.99,RGB,JPEG,False,False,,,176.67,143.95,111.51,44.56,44.29,39.95,144.04,42.33,0.3837,0.108,7.4365,198.78,34.45,44740.14
sample_3881.jpg,newfinetune2\train\fake\sample_3881.jpg,train,fake,1,768,1152,0.667,220.01,RGB,JPEG,False,False,,,149.45,133.7,121.74,75.37,86.73,98.04,134.96,80.48,0.4463,0.3181,7.713,654.05,72.32,81202.16
sample_3882.jpg,newfinetune2\train\fake\sample_3882.jpg,train,fake,1,1024,1024,1.0,225.31,RGB,JPEG,False,False,,,135.55,130.0,127.05,76.34,75.74,75.37,130.87,74.5,0.2042,0.2467,7.8135,247.82,32.67,34978.35
sample_3884.jpg,newfinetune2\train\fake\sample_3884.jpg,train,fake,1,512,1024,0.5,193.87,RGB,JPEG,False,False,,,105.31,106.62,62.68,70.76,69.59,48.74,91.53,57.57,0.4172,0.2815,7.7787,951.55,68.12,76723.59
sample_3886.jpg,newfinetune2\train\fake\sample_3886.jpg,train,fake,1,1248,832,1.5,396.01,RGB,JPEG,False,False,,,117.9,128.27,110.77,86.83,70.16,80.96,118.98,78.24,0.3455,0.254,7.7492,454.56,33.43,46857.91
sample_3887.jpg,newfinetune2\train\fake\sample_3887.jpg,train,fake,1,864,1152,0.75,218.68,RGB,JPEG,False,False,,,127.75,124.68,124.61,85.73,87.09,87.11,125.68,86.36,0.03,0.1323,7.4495,333.83,17.76,35161.74
sample_3894.jpg,newfinetune2\train\fake\sample_3894.jpg,train,fake,1,512,512,1.0,92.78,RGB,JPEG,False,False,,,188.36,155.09,162.51,63.73,101.06,96.01,168.65,83.84,0.3324,0.3979,6.6133,1453.75,73.65,74168.58
sample_3895.jpg,newfinetune2\train\fake\sample_3895.jpg,train,fake,1,1024,1024,1.0,230.03,RGB,JPEG,False,False,,,119.5,118.71,117.14,60.34,65.11,67.4,118.45,62.17,0.266,0.1808,7.7904,286.61,31.75,46353.98
sample_3902.jpg,newfinetune2\train\fake\sample_3902.jpg,train,fake,1,1360,768,1.771,268.83,RGB,JPEG,False,False,,,131.49,113.37,94.63,47.69,50.84,52.56,113.17,49.61,0.3274,0.2018,7.5976,247.63,29.43,40180.36
sample_3904.jpg,newfinetune2\train\fake\sample_3904.jpg,train,fake,1,768,1152,0.667,299.57,RGB,JPEG,False,False,,,114.63,95.99,85.75,65.22,54.53,50.45,98.79,54.86,0.2381,0.1794,7.4591,247.35,42.08,50906.78
sample_3909.jpg,newfinetune2\train\fake\sample_3909.jpg,train,fake,1,768,1360,0.565,360.42,RGB,JPEG,False,False,,,121.66,118.36,113.26,41.91,41.06,39.03,117.76,40.65,0.0702,0.0241,7.1634,344.45,5.27,31051.97
sample_3923.jpg,newfinetune2\train\fake\sample_3923.jpg,train,fake,1,1024,1024,1.0,321.03,RGB,JPEG,False,False,,,129.78,126.99,171.25,74.26,79.54,74.05,142.67,69.57,0.4324,0.2624,7.6224,1126.25,68.81,57125.82
sample_3926.jpg,newfinetune2\train\fake\sample_3926.jpg,train,fake,1,768,1360,0.565,239.94,RGB,JPEG,False,False,,,131.37,120.88,117.08,38.75,32.26,31.3,123.11,31.59,0.113,0.1912,6.6412,114.94,34.11,22479.84
sample_3929.jpg,newfinetune2\train\fake\sample_3929.jpg,train,fake,1,1024,1024,1.0,359.09,RGB,JPEG,False,False,,,185.54,164.17,138.88,50.14,67.27,75.47,162.87,62.36,0.3479,0.2687,7.7362,137.29,49.25,50794.86
sample_3930.jpg,newfinetune2\train\fake\sample_3930.jpg,train,fake,1,1024,768,1.333,272.87,RGB,JPEG,False,False,,,134.79,120.09,106.94,60.77,53.9,46.93,120.61,53.06,0.2525,0.1284,7.6187,322.85,26.41,51604.18
sample_3934.jpg,newfinetune2\train\fake\sample_3934.jpg,train,fake,1,512,1024,0.5,155.71,RGB,JPEG,False,False,,,181.41,165.01,138.47,64.17,65.72,68.54,161.63,64.1,0.3065,0.205,7.5826,719.63,43.77,48072.21
sample_3936.jpg,newfinetune2\train\fake\sample_3936.jpg,train,fake,1,768,1152,0.667,242.79,RGB,JPEG,False,False,,,165.21,165.8,166.39,70.72,70.34,71.2,165.8,68.96,0.1396,0.1874,7.6159,1104.23,36.82,78289.39
sample_3947.jpg,newfinetune2\train\fake\sample_3947.jpg,train,fake,1,1024,1024,1.0,357.38,RGB,JPEG,False,False,,,97.11,103.58,91.54,83.96,59.39,56.06,97.41,54.82,0.562,0.2179,7.7975,983.22,76.6,54580.37
sample_3950.jpg,newfinetune2\train\fake\sample_3950.jpg,train,fake,1,1024,1024,1.0,366.24,RGB,JPEG,False,False,,,181.19,166.89,164.65,85.9,91.94,94.88,170.91,89.18,0.1591,0.2352,6.1019,2365.09,46.28,135964.26
sample_3951.jpg,newfinetune2\train\fake\sample_3951.jpg,train,fake,1,1024,1024,1.0,207.86,RGB,JPEG,False,False,,,166.43,145.8,123.58,29.25,30.52,28.96,145.27,29.42,0.2681,0.0772,7.0017,336.76,18.66,27552.65
sample_3952.jpg,newfinetune2\train\fake\sample_3952.jpg,train,fake,1,1024,768,1.333,201.8,RGB,JPEG,False,False,,,118.54,102.96,92.98,27.85,24.17,20.95,104.82,23.88,0.2301,0.0851,6.4139,128.39,16.8,24372.34
sample_3956.jpg,newfinetune2\train\fake\sample_3956.jpg,train,fake,1,512,1024,0.5,139.4,RGB,JPEG,False,False,,,136.81,60.54,64.81,49.29,47.49,43.88,87.39,43.45,0.5831,0.2074,7.4363,304.2,67.49,33359.74
sample_3957.jpg,newfinetune2\train\fake\sample_3957.jpg,train,fake,1,1024,1024,1.0,216.7,RGB,JPEG,False,False,,,86.43,74.95,71.75,53.73,51.21,47.09,77.71,49.62,0.2736,0.1441,7.3978,1680.05,25.78,24428.61
sample_3958.jpg,newfinetune2\train\fake\sample_3958.jpg,train,fake,1,1024,768,1.333,296.88,RGB,JPEG,False,False,,,114.21,113.16,65.56,46.02,50.81,47.35,97.64,43.83,0.4962,0.2294,7.6541,328.39,54.53,54789.62
sample_3962.jpg,newfinetune2\train\fake\sample_3962.jpg,train,fake,1,768,1024,0.75,276.93,RGB,JPEG,False,False,,,118.55,104.37,93.82,54.56,51.21,48.04,105.58,51.1,0.2235,0.0874,7.5494,573.11,17.91,45685.17
sample_3964.jpg,newfinetune2\train\fake\sample_3964.jpg,train,fake,1,1024,512,2.0,48.5,RGB,JPEG,False,False,,,178.77,174.45,173.68,56.63,57.68,55.28,175.63,55.41,0.1085,0.1496,6.6555,100.04,26.36,24688.83
sample_3965.jpg,newfinetune2\train\fake\sample_3965.jpg,train,fake,1,512,512,1.0,76.86,RGB,JPEG,False,False,,,86.98,93.54,70.42,54.76,59.07,44.54,83.65,51.72,0.3135,0.1629,7.5187,322.19,30.04,39521.62
sample_3971.jpg,newfinetune2\train\fake\sample_3971.jpg,train,fake,1,768,1024,0.75,290.32,RGB,JPEG,False,False,,,107.02,86.31,71.4,75.01,63.5,53.85,88.24,63.31,0.3132,0.1556,7.5539,738.95,39.18,83347.76
sample_3973.jpg,newfinetune2\train\fake\sample_3973.jpg,train,fake,1,1152,896,1.286,214.04,RGB,JPEG,False,False,,,134.02,128.19,114.69,65.63,62.09,64.54,125.63,61.23,0.2994,0.1963,7.9157,117.55,39.7,30327.23
sample_3974.jpg,newfinetune2\train\fake\sample_3974.jpg,train,fake,1,1024,1024,1.0,277.49,RGB,JPEG,False,False,,,132.51,121.42,110.71,46.35,46.84,48.16,121.55,45.86,0.1863,0.1803,7.3788,364.19,29.25,36582.5
sample_398.jpg,newfinetune2\train\fake\sample_398.jpg,train,fake,1,832,1248,0.667,280.16,RGB,JPEG,False,False,,,71.53,55.81,59.45,66.2,51.47,49.45,62.26,53.8,0.3568,0.1975,7.0704,802.96,39.78,65355.91
sample_3980.jpg,newfinetune2\train\fake\sample_3980.jpg,train,fake,1,768,1152,0.667,249.89,RGB,JPEG,False,False,,,106.34,87.72,67.33,50.12,45.84,41.15,87.13,44.48,0.3656,0.1835,7.4855,109.47,34.29,36581.94
sample_3984.jpg,newfinetune2\train\fake\sample_3984.jpg,train,fake,1,1152,896,1.286,557.35,RGB,JPEG,False,False,,,181.21,145.54,97.2,74.12,81.16,77.5,141.32,66.83,0.4715,0.3156,7.7889,1337.84,106.53,107024.95
sample_3988.jpg,newfinetune2\train\fake\sample_3988.jpg,train,fake,1,1024,1024,1.0,254.92,RGB,JPEG,False,False,,,135.41,189.12,198.77,84.71,40.94,48.85,174.43,45.77,0.4638,0.2893,6.2055,393.78,90.75,58566.45
sample_3999.jpg,newfinetune2\train\fake\sample_3999.jpg,train,fake,1,1152,768,1.5,206.13,RGB,JPEG,False,False,,,128.39,123.17,119.63,85.14,81.73,73.93,123.73,79.59,0.2124,0.1944,7.7056,306.39,25.27,51332.73
sample_40.jpg,newfinetune2\train\fake\sample_40.jpg,train,fake,1,1024,1536,0.667,337.1,RGB,JPEG,False,False,,,91.32,63.14,25.81,61.05,42.92,26.89,60.09,42.07,0.7337,0.1423,7.2549,112.24,57.57,19374.35
sample_400.jpg,newfinetune2\train\fake\sample_400.jpg,train,fake,1,880,1168,0.753,369.9,RGB,JPEG,False,False,,,143.82,136.42,126.36,45.85,43.1,39.6,135.53,42.7,0.1263,0.0488,7.3229,1422.73,12.72,37839.0
sample_4001.jpg,newfinetune2\train\fake\sample_4001.jpg,train,fake,1,1024,768,1.333,175.25,RGB,JPEG,False,False,,,144.52,138.88,133.04,69.66,74.19,76.68,138.81,73.0,0.1617,0.203,7.9521,344.15,22.71,53607.15
sample_4018.jpg,newfinetune2\train\fake\sample_4018.jpg,train,fake,1,1248,832,1.5,288.24,RGB,JPEG,False,False,,,109.46,98.07,91.04,47.81,38.73,35.42,99.52,40.02,0.1515,0.1493,7.1108,134.85,25.04,38654.71
sample_402.jpg,newfinetune2\train\fake\sample_402.jpg,train,fake,1,1152,768,1.5,220.76,RGB,JPEG,False,False,,,88.51,61.76,71.67,74.56,56.43,61.63,73.98,59.18,0.3756,0.2225,7.2727,299.92,66.57,37678.87
sample_4023.jpg,newfinetune2\train\fake\sample_4023.jpg,train,fake,1,512,1024,0.5,204.51,RGB,JPEG,False,False,,,134.27,124.41,120.06,59.27,54.81,53.47,126.25,54.74,0.191,0.1383,7.7141,1545.95,25.17,76896.6
sample_4024.jpg,newfinetune2\train\fake\sample_4024.jpg,train,fake,1,1248,832,1.5,337.73,RGB,JPEG,False,False,,,142.59,121.47,87.73,85.31,62.98,62.58,117.27,65.01,0.5206,0.2651,7.9389,455.06,66.81,52480.18
sample_4032.jpg,newfinetune2\train\fake\sample_4032.jpg,train,fake,1,1024,512,2.0,96.91,RGB,JPEG,False,False,,,151.36,146.47,141.96,28.86,30.32,29.53,146.6,29.11,0.0882,0.1377,5.9389,135.73,14.06,23642.82
sample_4033.jpg,newfinetune2\train\fake\sample_4033.jpg,train,fake,1,1024,512,2.0,130.66,RGB,JPEG,False,False,,,149.46,134.49,125.87,50.47,51.11,53.05,136.6,50.92,0.1988,0.1999,7.1847,179.38,24.61,38174.74
sample_4036.jpg,newfinetune2\train\fake\sample_4036.jpg,train,fake,1,1536,1024,1.5,330.45,RGB,JPEG,False,False,,,146.13,122.29,88.85,67.38,56.91,58.08,119.09,55.41,0.3989,0.258,7.8645,55.89,70.8,31870.71
sample_4037.jpg,newfinetune2\train\fake\sample_4037.jpg,train,fake,1,1152,768,1.5,215.09,RGB,JPEG,False,False,,,62.62,49.0,43.7,46.22,34.52,30.1,51.77,36.07,0.2656,0.197,6.7625,172.67,28.41,24775.8
sample_404.jpg,newfinetune2\train\fake\sample_404.jpg,train,fake,1,1024,768,1.333,219.67,RGB,JPEG,False,False,,,120.99,30.69,46.59,79.85,40.55,46.13,66.09,46.2,0.6695,0.3113,7.2145,306.63,110.97,40394.29
sample_4042.jpg,newfinetune2\train\fake\sample_4042.jpg,train,fake,1,1024,1024,1.0,260.91,RGB,JPEG,False,False,,,159.91,78.78,60.92,76.52,86.28,79.02,99.87,71.55,0.6358,0.3438,7.13,580.19,113.24,59343.45
sample_4043.jpg,newfinetune2\train\fake\sample_4043.jpg,train,fake,1,1248,832,1.5,464.02,RGB,JPEG,False,False,,,130.64,119.06,102.82,46.74,39.46,42.59,117.5,36.55,0.3505,0.2093,7.4414,1354.96,49.47,44382.89
sample_4044.jpg,newfinetune2\train\fake\sample_4044.jpg,train,fake,1,512,1024,0.5,264.68,RGB,JPEG,False,False,,,89.01,70.78,71.47,61.82,50.03,48.76,77.09,49.68,0.4329,0.2106,7.4369,1606.88,46.08,62766.55
sample_4045.jpg,newfinetune2\train\fake\sample_4045.jpg,train,fake,1,768,1152,0.667,342.81,RGB,JPEG,False,False,,,148.3,128.33,123.16,80.74,81.58,76.22,133.26,73.14,0.3172,0.2875,7.7781,1953.27,74.83,82905.32
sample_4046.jpg,newfinetune2\train\fake\sample_4046.jpg,train,fake,1,1024,768,1.333,119.44,RGB,JPEG,False,False,,,101.98,112.35,122.39,54.56,59.45,66.43,112.24,58.98,0.2381,0.2051,7.7553,51.57,30.11,27457.59
sample_4047.jpg,newfinetune2\train\fake\sample_4047.jpg,train,fake,1,1408,704,2.0,336.02,RGB,JPEG,False,False,,,149.95,145.04,133.73,64.28,62.12,59.19,142.91,61.16,0.1892,0.137,7.3774,913.62,20.5,58898.52
sample_4048.jpg,newfinetune2\train\fake\sample_4048.jpg,train,fake,1,1024,1024,1.0,284.88,RGB,JPEG,False,False,,,160.53,144.69,160.35,74.32,80.3,79.53,155.19,75.74,0.2841,0.2712,7.8233,214.26,43.38,45842.71
sample_4054.jpg,newfinetune2\train\fake\sample_4054.jpg,train,fake,1,1024,768,1.333,326.08,RGB,JPEG,False,False,,,139.22,138.17,138.01,48.17,48.94,49.31,138.47,48.8,0.0191,0.0293,7.5573,1496.93,2.75,78661.73
sample_4059.jpg,newfinetune2\train\fake\sample_4059.jpg,train,fake,1,512,512,1.0,111.38,RGB,JPEG,False,False,,,84.77,69.43,61.83,69.57,58.63,57.22,72.01,58.68,0.4919,0.2406,7.4599,805.62,45.19,70527.44
sample_4060.jpg,newfinetune2\train\fake\sample_4060.jpg,train,fake,1,1152,768,1.5,290.74,RGB,JPEG,False,False,,,113.8,109.77,110.19,56.6,55.24,53.96,111.25,54.74,0.0815,0.0822,7.5969,697.25,18.36,75413.08
sample_4065.jpg,newfinetune2\train\fake\sample_4065.jpg,train,fake,1,512,512,1.0,136.94,RGB,JPEG,False,False,,,97.74,89.86,70.65,60.32,56.77,48.21,86.08,54.89,0.2966,0.0969,7.3983,2193.97,22.67,89880.97
sample_4069.jpg,newfinetune2\train\fake\sample_4069.jpg,train,fake,1,768,1152,0.667,262.63,RGB,JPEG,False,False,,,139.46,140.74,140.38,77.02,76.74,76.76,140.19,76.84,0.0221,0.0347,7.8499,263.28,1.67,78470.61
sample_4078.jpg,newfinetune2\train\fake\sample_4078.jpg,train,fake,1,1024,1024,1.0,184.66,RGB,JPEG,False,False,,,136.04,127.6,126.72,67.43,69.25,68.55,130.12,67.13,0.2208,0.181,7.8364,269.56,27.27,39913.47
sample_4079.jpg,newfinetune2\train\fake\sample_4079.jpg,train,fake,1,1216,832,1.462,231.58,RGB,JPEG,False,False,,,200.45,194.48,191.49,78.5,81.15,82.48,195.47,80.03,0.0588,0.1426,5.1664,732.54,27.04,71056.11
sample_408.jpg,newfinetune2\train\fake\sample_408.jpg,train,fake,1,1024,768,1.333,155.51,RGB,JPEG,False,False,,,114.04,87.33,79.35,82.23,76.27,66.93,93.57,72.78,0.3641,0.2776,7.4433,81.29,52.46,44749.97
sample_4082.jpg,newfinetune2\train\fake\sample_4082.jpg,train,fake,1,1024,1024,1.0,173.18,RGB,JPEG,False,False,,,166.4,172.18,175.56,47.45,49.27,52.14,171.38,49.31,0.0961,0.0763,7.1635,127.44,12.22,18968.85
sample_4087.jpg,newfinetune2\train\fake\sample_4087.jpg,train,fake,1,1168,880,1.327,373.28,RGB,JPEG,False,False,,,109.99,134.15,135.35,98.24,69.56,80.26,126.5,60.45,0.6515,0.3126,7.7008,1214.63,111.47,69219.31
sample_409.jpg,newfinetune2\train\fake\sample_409.jpg,train,fake,1,1168,880,1.327,376.72,RGB,JPEG,False,False,,,121.86,121.7,121.57,47.29,47.4,47.33,121.71,47.34,0.0037,0.0088,7.4767,416.43,0.91,54793.46
sample_4091.jpg,newfinetune2\train\fake\sample_4091.jpg,train,fake,1,1024,1024,1.0,404.61,RGB,JPEG,False,False,,,113.9,102.27,86.99,51.68,50.18,47.12,101.05,49.63,0.2687,0.0788,7.4658,480.1,12.74,97096.28
sample_4093.jpg,newfinetune2\train\fake\sample_4093.jpg,train,fake,1,1152,768,1.5,239.72,RGB,JPEG,False,False,,,106.42,85.61,73.87,69.53,61.23,57.79,88.63,62.08,0.3219,0.1814,7.6909,143.91,33.92,49314.31
sample_4095.jpg,newfinetune2\train\fake\sample_4095.jpg,train,fake,1,768,1024,0.75,124.52,RGB,JPEG,False,False,,,181.64,170.98,167.27,74.38,75.56,74.36,173.3,73.64,0.1277,0.1508,6.737,57.31,32.79,35261.79
sample_4096.jpg,newfinetune2\train\fake\sample_4096.jpg,train,fake,1,1152,768,1.5,148.72,RGB,JPEG,False,False,,,101.35,84.14,93.09,76.27,67.14,78.38,92.86,67.34,0.4497,0.2257,7.7744,24.01,66.0,25259.06
sample_4098.jpg,newfinetune2\train\fake\sample_4098.jpg,train,fake,1,768,1024,0.75,182.19,RGB,JPEG,False,False,,,87.93,65.93,55.29,52.53,47.97,47.95,69.71,48.18,0.4776,0.2076,7.4368,808.78,32.81,64370.92
sample_4099.jpg,newfinetune2\train\fake\sample_4099.jpg,train,fake,1,1024,1024,1.0,236.52,RGB,JPEG,False,False,,,76.41,54.28,52.16,73.91,58.27,51.56,60.95,58.23,0.4461,0.2239,7.241,287.0,53.79,61507.88
sample_410.jpg,newfinetune2\train\fake\sample_410.jpg,train,fake,1,768,1408,0.545,529.11,RGB,JPEG,False,False,,,138.32,135.66,126.68,73.54,74.23,79.16,133.55,74.6,0.2069,0.1973,7.8008,1627.14,29.78,108957.01
sample_4100.jpg,newfinetune2\train\fake\sample_4100.jpg,train,fake,1,1024,768,1.333,159.33,RGB,JPEG,False,False,,,111.36,91.02,77.1,61.17,62.1,60.29,93.16,58.45,0.3849,0.2437,7.7356,150.85,45.33,33882.51
sample_4101.jpg,newfinetune2\train\fake\sample_4101.jpg,train,fake,1,1024,1024,1.0,239.76,RGB,JPEG,False,False,,,111.46,97.95,83.78,58.7,53.48,47.09,97.73,51.34,0.2633,0.1729,7.6909,462.69,37.54,46586.76
sample_4105.jpg,newfinetune2\train\fake\sample_4105.jpg,train,fake,1,768,1152,0.667,246.37,RGB,JPEG,False,False,,,112.25,97.14,87.14,68.39,72.65,76.82,98.84,70.03,0.3842,0.2532,7.7588,207.6,46.22,73601.94
sample_4118.jpg,newfinetune2\train\fake\sample_4118.jpg,train,fake,1,832,1248,0.667,203.57,RGB,JPEG,False,False,,,158.25,163.14,167.84,82.22,83.26,85.41,163.08,83.11,0.1527,0.1783,7.163,320.59,20.77,43197.67
sample_4120.jpg,newfinetune2\train\fake\sample_4120.jpg,train,fake,1,1024,1024,1.0,231.14,RGB,JPEG,False,False,,,146.92,152.58,153.83,93.6,90.09,86.36,151.11,88.77,0.2728,0.2903,7.4231,745.09,32.61,54418.12
sample_4128.jpg,newfinetune2\train\fake\sample_4128.jpg,train,fake,1,1024,512,2.0,146.51,RGB,JPEG,False,False,,,135.31,127.51,116.49,50.14,47.26,46.87,126.44,47.34,0.153,0.1126,7.4232,141.73,22.48,24189.76
sample_4131.jpg,newfinetune2\train\fake\sample_4131.jpg,train,fake,1,1024,1024,1.0,198.25,RGB,JPEG,False,False,,,137.47,130.64,126.33,96.59,98.25,99.6,131.48,97.29,0.1879,0.2571,6.8525,120.6,31.79,48628.12
sample_4133.jpg,newfinetune2\train\fake\sample_4133.jpg,train,fake,1,1024,1024,1.0,134.04,RGB,JPEG,False,False,,,216.7,183.57,187.68,36.72,81.14,78.2,195.98,62.03,0.2134,0.3313,5.9524,184.11,78.81,20343.38
sample_4138.jpg,newfinetune2\train\fake\sample_4138.jpg,train,fake,1,1024,1024,1.0,197.0,RGB,JPEG,False,False,,,88.65,72.36,61.84,86.14,68.05,54.21,74.28,68.37,0.4133,0.1934,7.2226,50.74,44.11,25583.94
sample_4142.jpg,newfinetune2\train\fake\sample_4142.jpg,train,fake,1,512,1024,0.5,152.52,RGB,JPEG,False,False,,,116.0,66.87,40.08,71.78,64.2,41.85,74.32,57.92,0.6934,0.2247,7.4077,158.38,61.0,41587.28
sample_4143.jpg,newfinetune2\train\fake\sample_4143.jpg,train,fake,1,1024,768,1.333,327.46,RGB,JPEG,False,False,,,96.97,96.97,96.8,60.28,60.28,60.17,96.91,60.24,0.0017,0.0065,7.5605,725.77,0.62,98121.58
sample_4147.jpg,newfinetune2\train\fake\sample_4147.jpg,train,fake,1,1152,768,1.5,222.17,RGB,JPEG,False,False,,,167.09,185.72,188.84,60.73,44.95,46.2,180.55,49.14,0.1601,0.1858,7.3002,490.78,38.64,35368.28
sample_4148.jpg,newfinetune2\train\fake\sample_4148.jpg,train,fake,1,1024,512,2.0,132.1,RGB,JPEG,False,False,,,79.08,77.1,72.5,33.91,34.41,36.42,76.23,34.54,0.1662,0.0804,6.5703,120.75,10.47,22163.93
sample_4150.jpg,newfinetune2\train\fake\sample_4150.jpg,train,fake,1,1024,512,2.0,218.92,RGB,JPEG,False,False,,,115.33,110.01,106.44,48.01,46.23,44.48,110.6,45.98,0.1148,0.0807,7.4569,825.19,11.71,57353.82
sample_4154.jpg,newfinetune2\train\fake\sample_4154.jpg,train,fake,1,512,1024,0.5,183.79,RGB,JPEG,False,False,,,128.82,101.07,73.87,110.12,100.85,99.74,101.25,97.38,0.4109,0.4176,5.9525,1643.26,93.4,77112.95
sample_4159.jpg,newfinetune2\train\fake\sample_4159.jpg,train,fake,1,1024,1024,1.0,301.54,RGB,JPEG,False,False,,,137.99,81.03,43.07,87.21,67.25,58.69,87.36,65.86,0.728,0.2427,7.5039,712.13,91.75,60510.47
sample_4164.jpg,newfinetune2\train\fake\sample_4164.jpg,train,fake,1,1024,1024,1.0,270.09,RGB,JPEG,False,False,,,108.42,111.98,116.2,69.57,66.6,66.4,112.2,64.52,0.3456,0.227,7.8964,132.12,40.38,29066.34
sample_4168.jpg,newfinetune2\train\fake\sample_4168.jpg,train,fake,1,512,1024,0.5,314.92,RGB,JPEG,False,False,,,212.93,159.58,159.71,64.22,64.83,55.94,177.41,59.05,0.2787,0.1935,7.2927,4443.37,61.95,126778.84
sample_4169.jpg,newfinetune2\train\fake\sample_4169.jpg,train,fake,1,768,1024,0.75,294.59,RGB,JPEG,False,False,,,107.16,95.53,75.6,68.2,64.11,62.28,92.76,63.93,0.3509,0.2019,7.7224,418.15,32.98,59243.76
sample_4174.jpg,newfinetune2\train\fake\sample_4174.jpg,train,fake,1,1024,512,2.0,142.85,RGB,JPEG,False,False,,,93.36,95.51,81.98,53.49,44.15,47.03,90.28,45.71,0.2979,0.1929,7.4647,128.62,36.14,26144.73
sample_4175.jpg,newfinetune2\train\fake\sample_4175.jpg,train,fake,1,1024,512,2.0,51.63,RGB,JPEG,False,False,,,166.78,164.28,154.5,61.31,60.43,57.79,161.85,59.71,0.0872,0.0809,5.1701,308.77,12.75,32159.6
sample_4176.jpg,newfinetune2\train\fake\sample_4176.jpg,train,fake,1,832,1248,0.667,484.78,RGB,JPEG,False,False,,,127.1,126.79,126.7,67.43,67.47,67.6,126.86,67.5,0.0116,0.0332,7.543,6287.19,1.31,183831.99
sample_4184.jpg,newfinetune2\train\fake\sample_4184.jpg,train,fake,1,768,1360,0.565,260.89,RGB,JPEG,False,False,,,102.78,110.79,129.55,61.47,56.94,60.97,114.37,55.27,0.2746,0.2499,7.8211,92.61,54.69,46899.66
sample_4189.jpg,newfinetune2\train\fake\sample_4189.jpg,train,fake,1,1024,1024,1.0,269.15,RGB,JPEG,False,False,,,146.66,131.19,105.62,75.57,71.33,68.2,127.82,70.77,0.35,0.2081,7.4411,879.39,35.92,60654.81
sample_4196.jpg,newfinetune2\train\fake\sample_4196.jpg,train,fake,1,512,256,2.0,51.45,RGB,JPEG,False,False,,,97.21,106.33,92.85,65.3,70.21,79.52,98.8,55.37,0.5953,0.2384,7.7948,425.47,96.67,29381.28
sample_4198.jpg,newfinetune2\train\fake\sample_4198.jpg,train,fake,1,1024,1024,1.0,258.41,RGB,JPEG,False,False,,,91.49,95.94,78.38,52.27,54.95,49.61,88.6,45.72,0.4292,0.2566,7.627,828.04,53.35,51253.99
sample_420.jpg,newfinetune2\train\fake\sample_420.jpg,train,fake,1,512,768,0.667,147.51,RGB,JPEG,False,False,,,157.4,145.84,125.38,75.77,56.62,57.96,142.87,53.93,0.4181,0.202,7.7255,429.87,67.6,59968.27
sample_4203.jpg,newfinetune2\train\fake\sample_4203.jpg,train,fake,1,1152,768,1.5,150.97,RGB,JPEG,False,False,,,204.39,200.42,192.16,32.21,38.19,42.88,198.99,37.32,0.0751,0.1238,6.3673,278.52,19.4,34857.94
sample_4204.jpg,newfinetune2\train\fake\sample_4204.jpg,train,fake,1,1024,1024,1.0,382.58,RGB,JPEG,False,False,,,122.99,95.52,75.62,71.01,73.67,66.17,98.04,66.92,0.5224,0.2856,7.83,407.29,56.48,95379.83
